time,longitude,radius,latitude,Vr
2024-09-28 23:37:30,290.63993660663084,20.504024801533323,0.9483269312937406,297.4763386448231
2024-09-28 23:52:30,290.84905302159467,20.398170456703525,0.9249875632310398,305.7183659512843
2024-09-29 00:07:30,291.0618876896606,20.2923518306474,0.9013682910178348,324.5567381736359
2024-09-29 00:22:30,291.2784977692763,20.186573527571795,0.877465176693038,336.56093489148583
2024-09-29 00:37:30,291.4989414205178,20.08084029004822,0.8532742430986621,344.091413976814
2024-09-29 00:52:30,291.72327782005254,19.975157002437214,0.8287914750663241,332.6325125208681
2024-09-29 01:07:30,291.9515671748438,19.86952869500985,0.8040128208115683,329.39150552758537
2024-09-29 01:22:30,292.18387073573643,19.763960548229488,0.7789341934802169,322.58111344995285
2024-09-29 01:37:30,292.4202508111175,19.65845789698888,0.7535514728200381,324.5564916884821
2024-09-29 01:52:30,292.66077078027865,19.553026235021186,0.7278605070389057,341.7594725386192
2024-09-29 02:07:30,292.9054951056616,19.44767121958886,0.7018571148865549,329.6327212020033
2024-09-29 02:22:30,293.1544893457423,19.342398676042865,0.6755370878722159,327.15766587723726
2024-09-29 02:37:30,293.40782016694703,19.23721460262833,0.6488961927209264,315.687563261604
2024-09-29 02:52:30,293.665555354381,19.13212517552176,0.6219301740790597,312.76641354267485
2024-09-29 03:07:30,293.9277638232581,19.02713675377963,0.5946347574020269,300.7424826071988
2024-09-29 03:22:30,294.194515628933,18.922255884482706,0.5670056521080602,301.5897865737502
2024-09-29 03:37:30,294.46588197556434,18.817489308206063,0.5390385550492354,301.13613480314143
2024-09-29 03:52:30,294.741935225491,18.71284396427519,0.5107291541732173,294.3898745971969
2024-09-29 04:07:30,295.02274890638915,18.608326996418807,0.482073132552564,299.91230520387415
2024-09-29 04:22:30,295.30839771770934,18.503945758497775,0.4530661727141181,305.8236595876849
2024-09-29 04:37:30,295.59895753638995,18.399707820303863,0.4237039612856102,310.54481204082026
2024-09-29 04:52:30,295.89450542129987,18.295620973458973,0.3939821939835191,313.6972473502349
2024-09-29 05:07:30,296.19511961587136,18.191693237619106,0.3638965810208135,293.36832463963935
2024-09-29 05:22:30,296.5008795496328,18.08793286667596,0.3334428528706469,280.9566331482704
2024-09-29 05:37:30,296.81186583871016,17.984348355003437,0.3026167664162578,279.78147755987607
2024-09-29 05:52:30,297.1281602832998,17.88094844415525,0.2714141116311459,271.90453609452857
2024-09-29 06:07:30,297.4498458647272,17.777742129307157,0.2398307186052621,273.2771673719766
2024-09-29 06:22:30,297.777006739886,17.674738666024446,0.2078624651103977,258.5554393509286
2024-09-29 06:37:30,298.1097282332137,17.571947577215838,0.1755052846937948,260.40677393580745
2024-09-29 06:52:30,298.44809682696064,17.469378660066738,0.1427551752597087,248.2503264195189
2024-09-29 07:07:30,298.79220014897976,17.367041993072778,0.1096082082033378,242.06235198198547
2024-09-29 07:22:30,299.1421269571147,17.264947943384712,0.0760605381932208,261.0912786132355
2024-09-29 07:37:30,299.49796712122344,17.16310717408587,0.0421084135108624,237.2753038009085
2024-09-29 07:52:30,299.8598116030588,17.061530651466477,0.0077481869937488,253.92320534223705
2024-09-29 08:07:30,300.2277524304579,16.96022965278415,-0.0270236722206006,311.3794308343363
2024-09-29 08:22:30,300.60188267054247,16.859215773677832,-0.0622105663990822,280.01533034954497
2024-09-29 08:37:30,300.9822963978087,16.75850093586827,-0.0978157561206425,247.26753424382
2024-09-29 08:52:30,301.3690886581744,16.6580973949674,-0.1338423464129523,229.96921953255423
2024-09-29 09:07:30,301.762355429438,16.558017748190967,-0.1702932721571317,204.97654821527945
2024-09-29 09:22:30,302.1621935768617,16.458274942163584,-0.2071712826628315,227.90174859826135
2024-09-29 09:37:30,302.568700803205,16.358882280900687,-0.2444789253449162,207.23298520790465
2024-09-29 09:52:30,302.9819755948638,16.259853433559048,-0.282218528619383,229.79154622165345
2024-09-29 10:07:30,303.4021171621009,16.161202442274227,-0.3203921838696382,235.27972978219515
2024-09-29 10:22:30,303.8292253723574,16.062943730155922,-0.3590017264170865,219.57607685961688
2024-09-29 10:37:30,304.26340067962127,15.965092108887536,-0.3980487156785574,156.2487867375859
2024-09-29 10:52:30,304.7047440455131,15.867662786538776,-0.4375344142442772,171.50763594317377
2024-09-29 11:07:30,305.15335685437094,15.770671375183175,-0.4774597660017385,211.3639010754358
2024-09-29 11:22:30,305.6093408207247,15.67413389842982,-0.5178253732352788,187.47978147755987
2024-09-29 11:37:30,306.0727978902962,15.578066798669486,-0.5586314727554874,199.5768140699616
2024-09-29 11:52:30,306.54383013132775,15.48248694439888,-0.5998779108831765,211.38920058020193
2024-09-29 12:07:30,307.02253961908315,15.387411637091263,-0.6415641174863974,215.05088676385327
2024-09-29 12:22:30,307.5090283113014,15.292858617909252,-0.6836890789280273,231.33896299658008
2024-09-29 12:37:30,308.0033979137327,15.198846074199269,-0.7262513099346701,244.895537870561
2024-09-29 12:52:30,308.5057497373735,15.105392645535463,-0.7692488244756183,249.0733747183818
2024-09-29 13:07:30,309.0161845451903,15.01251742943067,-0.81267910559614,203.93406486539052
2024-09-29 13:22:30,309.53480238820805,14.920239986734234,-0.8565390741939432,196.8795889589445
2024-09-29 13:37:30,310.0617024319291,14.828580346369298,-0.9008250569066052,172.2210156085385
2024-09-29 13:52:30,310.5969827711373,14.737559009661682,-0.94553275300496,167.9556542457494
2024-09-29 14:07:30,311.14074023281796,14.647196954162975,-0.9906572003582752,191.4647389662382
2024-09-29 14:22:30,311.6930701683875,14.55751563666321,-1.036192740650372,194.4755822811482
2024-09-29 14:37:30,312.2540662335546,14.468536995577042,-1.0821329837965912,194.51253707635703
2024-09-29 14:52:30,312.8238201550267,14.380283452691236,-1.1284707716172184,215.02926818959867
2024-09-29 15:07:30,313.4024214857595,14.292777913872316,-1.1751981410309824,220.0810875268304
2024-09-29 15:22:30,313.98995734739844,14.206043768955128,-1.222306286735826,218.28180300500833
2024-09-29 15:37:30,314.5865121580609,14.120104890788753,-1.269785523469672,208.28972379708753
2024-09-29 15:52:30,315.1921673494493,14.034985632995015,-1.3176252481943762,189.95348234111867
2024-09-29 16:07:30,315.8070010695728,13.95071082671542,-1.365813902176129,148.7800055108028
2024-09-29 16:22:30,316.43108787131575,13.86730577625548,-1.4143389331379457,138.41126797088998
2024-09-29 16:37:30,317.06449839025686,13.784796253197678,-1.4631867578817428,144.63081513809104
2024-09-29 16:52:30,317.70729900840803,13.703208489259463,-1.512342725396126,149.8695846212334
2024-09-29 17:07:30,318.35955150401736,13.622569167812738,-1.5617910806787918,176.98040423359322
2024-09-29 17:22:30,319.02131269163283,13.542905413590512,-1.6115149297650893,173.9306611342529
2024-09-29 17:37:30,319.69263404920247,13.4642447808995,-1.6614962060055358,187.16852908088464
2024-09-29 17:52:30,320.3735613145258,13.386615236941797,-1.7117156370257025,171.20167854335696
2024-09-29 18:07:30,321.06413414324385,13.31004515545393,-1.7621527172185738,157.25432354895696
2024-09-29 18:22:30,321.76438565863435,13.234563291677214,-1.812785677611438,155.13039531905926
2024-09-29 18:37:30,322.47434204725596,13.160198764657842,-1.863591461132756,160.539410344101
2024-09-29 18:52:30,323.1940221420306,13.086981036504376,-1.9145457006551996,163.2526703081187
2024-09-29 19:07:30,323.92343699552924,13.014939889017894,-1.96562270029262,171.86119260255765
2024-09-29 19:22:30,324.66258944780094,12.944105398181168,-2.0167954204992355,169.52183600423535
2024-09-29 19:37:30,325.41147369270897,12.874507906266686,-2.0680354675311876,174.97901032465114
2024-09-29 19:52:30,326.17007484232465,12.80617799172846,-2.119313087538835,167.68530074395838
2024-09-29 20:07:30,326.93836849061313,12.739146436795687,-2.170597165751932,169.41439616188796
2024-09-29 20:22:30,327.7163202827896,12.673444192537572,-2.2218552313431728,172.37077977859542
2024-09-29 20:37:30,328.50388548808814,12.609102341607343,-2.2730534682313333,187.36719857275477
2024-09-29 20:52:30,329.3010085805839,12.546152058598684,-2.3241567322914243,188.19994107826773
2024-09-29 21:07:30,330.10762283119993,12.48462456790346,-2.375128575469866,174.35466878454383
2024-09-29 21:22:30,330.923649913063,12.424551099198997,-2.4259312771180435,184.50167755320356
2024-09-29 21:37:30,331.7489995216226,12.365962840675166,-2.4765258828358987,180.07682707425
2024-09-29 21:52:30,332.5835690174146,12.308890889753403,-2.5268722514178212,182.86594161790688
2024-09-29 22:07:30,333.4272430893217,12.25336620171499,-2.5769291098972222,181.5044491628442
2024-09-29 22:22:30,334.27989344393615,12.199419536183742,-2.6266541170509674,190.34442517464385
2024-09-29 22:37:30,335.14137852592887,12.147081401483916,-2.6760039356383296,189.066090543062
2024-09-29 22:52:30,336.0115432711611,12.096381997117184,-2.724934313403769,183.18297486101432
