time,longitude,radius,latitude,Vr,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2019-04-03 11:22:30,356.5005165989895,37.36321878037974,-3.3730049605296686,276.4297084287766,353.6696186446572,30.0,-3.3730049605296686
2019-04-03 11:37:30,356.5335988633681,37.340167865837465,-3.3802366014255316,270.4274566137361,353.64892689664674,30.0,-3.3802366014255316
2019-04-03 11:52:30,356.56690660214304,37.31725974785168,-3.387443488498082,271.1472245409015,353.6988710265725,30.0,-3.387443488498082
2019-04-03 12:07:30,356.6004388404647,37.29449483028776,-3.394625386188721,274.34095585666034,353.77461035330344,30.0,-3.394625386188721
2019-04-03 12:22:30,356.6341945926467,37.27187351564513,-3.401782058903892,273.447994719882,353.8079301219322,30.0,-3.401782058903892
2019-04-03 12:37:30,356.6681728622569,37.24939620502752,-3.408913271035637,281.2982878440812,353.9292741431642,30.0,-3.408913271035637
2019-04-03 12:52:30,356.7023726420737,37.2270632981128,-3.416018786982258,294.45951585976627,354.09395282900863,30.0,-3.416018786982258
2019-04-03 13:07:30,356.73679291408973,37.20487519314145,-3.423098371164249,272.6792716543076,353.9286735623379,30.0,-3.423098371164249
2019-04-03 13:22:30,356.7714326494872,37.182832286880334,-3.4301517880469783,300.4853049656404,354.23096473797506,30.0,-3.4301517880469783
2019-04-03 13:37:30,356.80629080868397,37.1609349746001,-3.43717880216011,297.4026478238925,354.2473153265642,30.0,-3.43717880216011
2019-04-03 13:52:30,356.84136634128953,37.13918365005569,-3.4441791781159905,279.1292779632721,354.12314769437535,30.0,-3.4441791781159905
2019-04-03 14:07:30,356.8766581861583,37.11757870544848,-3.451152680633271,282.4630197616182,354.19864996423803,30.0,-3.451152680633271
2019-04-03 14:22:30,356.9121652713547,37.09612053141218,-3.458099074554169,283.74422487090885,354.25428644013124,30.0,-3.458099074554169
2019-04-03 14:37:30,356.9478865141445,37.074809516986896,-3.465018124864999,275.5678068097993,354.2193642797121,30.0,-3.465018124864999
2019-04-03 14:52:30,356.983820821114,37.05364604958358,-3.4719095967198563,276.2103505843072,354.2697889735697,30.0,-3.4719095967198563
2019-04-03 15:07:30,357.0199670879746,37.03263051496961,-3.478773255458187,275.16403307838647,354.303731968865,30.0,-3.478773255458187
2019-04-03 15:22:30,357.05632419978576,37.01176329723972,-3.4856088666265017,278.8212912994526,354.38367143539193,30.0,-3.4856088666265017
2019-04-03 15:37:30,357.09289103083046,36.991044778789586,-3.492416195999857,287.4713670070272,354.508318553638,30.0,-3.492416195999857
2019-04-03 15:52:30,357.1296664446736,36.970475340288594,-3.4991950096036515,271.05806265034903,354.39665600429703,30.0,-3.4991950096036515
2019-04-03 16:07:30,357.16664929414617,36.9500553606589,-3.5059450737332964,273.90278563445963,354.4699467776073,30.0,-3.5059450737332964
2019-04-03 16:22:30,357.20383842144486,36.92978521704684,-3.512666154976517,269.68979306596265,354.4729969488622,30.0,-3.512666154976517
