PSP_Time_UTC,PSP_Vr_kms,PSP_Lon_deg,PSP_Radius_Rs,PSP_Lat_deg,Earth_Arrival_UTC,Earth_Vr_kms,Earth_Lon_deg,Earth_Radius_Rs,Earth_Lat_deg
2024-12-23 23:37:30+00:00,232.24480663649035,176.31261625891548,12.74044227824894,0.0,2024-12-30 23:57:04.131543444+00:00,512.0913170089253,176.31261625891548,215.03215567054764,0.0
2024-12-23 23:52:30+00:00,241.41789714248668,177.0290863969565,12.64201449666654,0.0,2024-12-30 17:53:02.738257041+00:00,517.1292266820491,177.0290863969565,215.03215567054764,0.0
2024-12-24 00:07:30+00:00,232.1671008100401,177.75908029525291,12.544522888521923,0.0,2024-12-31 00:40:14.031746755+00:00,522.2244650974428,177.75908029525291,215.03215567054764,0.0
2024-12-24 00:22:30+00:00,232.6246008720035,178.50278334040388,12.448005223844676,0.0,2024-12-31 00:40:09.367141135+00:00,527.871790265461,178.50278334040388,215.03215567054764,0.0
2024-12-24 00:37:30+00:00,211.91241065205764,179.26037593017625,12.352500300067128,0.0,2024-12-31 17:27:19.232312403+00:00,533.7061408565436,179.26037593017625,215.03215567054764,0.0
2024-12-24 00:52:30+00:00,177.57174656172987,180.0320327205783,12.258047967228462,0.0,2025-01-02 05:33:09.146208198+00:00,540.2037020588009,180.0320327205783,215.03215567054764,0.0
2024-12-24 01:07:30+00:00,159.6302236010148,180.817921767908,12.164689112386808,0.0,2025-01-03 06:43:06.432943111+00:00,546.2566140162311,180.81792176790802,215.03215567054764,0.0
2024-12-24 01:22:30+00:00,135.22148564760036,181.61820365609037,12.072465660789364,0.0,2025-01-05 03:25:55.775905810+00:00,553.120093749026,181.61820365609037,215.03215567054764,0.0
2024-12-24 01:37:30+00:00,134.61380868045796,182.43303053961856,11.981420559489743,0.0,2025-01-05 05:07:20.087105307+00:00,560.1056298611471,182.43303053961856,215.03215567054764,0.0
2024-12-24 01:52:30+00:00,148.87950505744868,183.26254518556792,11.891597775552569,0.0,2025-01-04 01:33:26.823986717+00:00,567.1644641213574,183.26254518556792,215.03215567054764,0.0
2024-12-24 02:07:30+00:00,166.40508632151392,184.1068798773896,11.803042259614957,0.0,2025-01-02 22:08:22.479533052+00:00,574.8744998730821,184.1068798773896,215.03215567054764,0.0
2024-12-24 02:22:30+00:00,160.79031395367684,184.9661553933393,11.715799944655116,0.0,2025-01-03 06:44:09.685885643+00:00,582.7675114863173,184.9661553933393,215.03215567054764,0.0
2024-12-24 02:37:30+00:00,161.93785759437247,185.8404797958844,11.629917697385,0.0,2025-01-03 05:21:24.809599499+00:00,591.4633833152834,185.8404797958844,215.03215567054764,0.0
2024-12-24 02:52:30+00:00,158.52051153216524,186.72994730269957,11.545443298202958,0.0,2025-01-03 10:56:33.458093530+00:00,599.6664386681647,186.72994730269957,215.03215567054764,0.0
2024-12-24 03:07:30+00:00,148.56994667487885,187.6346370239109,11.462425394545615,0.0,2025-01-04 03:54:54.343978493+00:00,608.3335224593611,187.6346370239109,215.03215567054764,0.0
2024-12-24 03:22:30+00:00,146.05118563301295,188.5546116983809,11.38091345220827,0.0,2025-01-04 08:50:22.023703406+00:00,617.9531241710482,188.5546116983809,215.03215567054764,0.0
2024-12-24 03:37:30+00:00,149.73499521856814,189.48991642843487,11.300957712357633,0.0,2025-01-04 02:33:47.613420437+00:00,627.0999893149169,189.48991642843487,215.03215567054764,0.0
2024-12-24 03:52:30+00:00,180.4152551987941,190.4405772714612,11.222609113362072,0.0,2025-01-02 06:11:00.822139733+00:00,636.9986824101325,190.44057727146122,215.03215567054764,0.0
2024-12-24 04:07:30+00:00,160.49273060278458,191.40660001750737,11.145919246167717,0.0,2025-01-03 09:37:31.117643768+00:00,646.4757433169611,191.40660001750737,215.03215567054764,0.0
2024-12-24 04:22:30+00:00,149.0814788401381,192.38796865139756,11.070940251527151,0.0,2025-01-04 04:45:50.442757676+00:00,656.1873505498162,192.38796865139756,215.03215567054764,0.0
2024-12-24 04:37:30+00:00,110.11945475468823,193.3846442110519,10.997724766682287,0.0,2025-01-08 02:41:15.212629613+00:00,665.7881013102619,193.3846442110519,215.03215567054764,0.0
2024-12-24 04:52:30+00:00,154.13067085919897,194.3965631604416,10.926325802717349,0.0,2025-01-03 20:47:03.001976133+00:00,674.819865474938,194.3965631604416,215.03215567054764,0.0
2024-12-24 05:07:30+00:00,170.19822681815972,195.4236363400776,10.856796674600632,0.0,2025-01-02 20:57:14.471936017+00:00,684.7533752886516,195.4236363400776,215.03215567054764,0.0
2024-12-24 05:22:30+00:00,167.10180397750298,196.46574735445336,10.789190867619288,0.0,2025-01-03 01:34:40.919422792+00:00,690.9142613815189,196.46574735445336,215.03215567054764,0.0
2024-12-24 05:37:30+00:00,166.38993792242735,197.522751598166,10.7235619418003,0.0,2025-01-03 02:54:53.293986656+00:00,697.9440414432257,197.522751598166,215.03215567054764,0.0
2024-12-24 05:52:30+00:00,161.82504821952443,198.59447476367467,10.659963392643231,0.0,2025-01-03 09:56:03.884142712+00:00,702.8016355065814,198.5944747636747,215.03215567054764,0.0
2024-12-24 06:07:30+00:00,161.60267111853085,199.68071196540515,10.598448529023626,0.0,2025-01-03 10:35:37.742819800+00:00,702.6872776073169,199.68071196540515,215.03215567054764,0.0
2024-12-24 06:22:30+00:00,199.7492578421883,200.78122644753904,10.539070327633365,0.0,2025-01-01 12:12:52.117918768+00:00,703.6093368919725,200.78122644753904,215.03215567054764,0.0
2024-12-24 06:37:30+00:00,233.11279316660455,201.8957488633149,10.481881288005283,0.0,2024-12-31 08:11:48.241930247+00:00,694.1150993503227,201.8957488633149,215.03215567054764,0.0
2024-12-24 06:52:30+00:00,228.79102711639135,203.023976254806,10.426933280064496,0.0,2024-12-31 11:41:46.624807867+00:00,681.1564584032404,203.023976254806,215.03215567054764,0.0
2024-12-24 07:07:30+00:00,205.81486944259848,204.165571545417,10.37427738011073,0.0,2025-01-01 07:17:19.112770429+00:00,667.7909528097995,204.165571545417,215.03215567054764,0.0
2024-12-24 07:22:30+00:00,224.41869134641877,205.32016286981604,10.323963711848313,0.0,2024-12-31 15:39:07.271248814+00:00,644.2488943405556,205.32016286981604,215.03215567054764,0.0
2024-12-24 07:37:30+00:00,288.54900839921265,206.48734333876433,10.276041268976613,0.0,2024-12-30 00:45:22.910468271+00:00,619.0523616553439,206.48734333876436,215.03215567054764,0.0
2024-12-24 07:52:30+00:00,296.97456926592866,207.66667079158947,10.230557750153642,0.0,2024-12-29 21:08:43.308621698+00:00,609.2107111345957,207.66667079158947,215.03215567054764,0.0
2024-12-24 08:07:30+00:00,287.5433165307876,208.85766788822855,10.187559375452958,0.0,2024-12-30 01:47:43.625668252+00:00,600.3091095339855,208.85766788822855,215.03215567054764,0.0
2024-12-24 08:22:30+00:00,240.00583496766455,210.0598223560449,10.147090715484676,0.0,2024-12-31 05:20:46.143018528+00:00,596.6578131162338,210.0598223560449,215.03215567054764,0.0
2024-12-24 08:37:30+00:00,230.26338395708055,211.2725874531789,10.109194510650378,0.0,2024-12-31 12:36:28.404156840+00:00,601.2525961249862,211.2725874531789,215.03215567054764,0.0
2024-12-24 08:52:30+00:00,289.0939089515665,212.495382738276,10.073911497151652,0.0,2024-12-30 01:52:58.829996970+00:00,605.496606024892,212.495382738276,215.03215567054764,0.0
2024-12-24 09:07:30+00:00,277.6804478051655,213.7275949703585,10.041280235980206,0.0,2024-12-30 07:47:13.700858522+00:00,613.8160032311956,213.7275949703585,215.03215567054764,0.0
2024-12-24 09:22:30+00:00,273.2515357310728,214.96857941948272,10.011336938449167,0.0,2024-12-30 10:22:14.197491562+00:00,622.4274758750953,214.96857941948275,215.03215567054764,0.0
2024-12-24 09:37:30+00:00,250.3998573674571,216.21766121460016,9.984115314580697,0.0,2024-12-30 23:52:26.497335888+00:00,582.7319783073398,216.21766121460016,215.03215567054764,0.0
2024-12-24 09:52:30+00:00,308.57691717114955,217.47413717281088,9.959646404903438,0.0,2024-12-29 18:18:14.837728023+00:00,551.4275449684349,217.47413717281088,215.03215567054764,0.0
2024-12-24 10:07:30+00:00,350.46177285767544,218.7372776366327,9.937958449414722,0.0,2024-12-29 03:13:01.516351391+00:00,492.06465069077353,218.7372776366327,215.03215567054764,0.0
2024-12-24 10:22:30+00:00,359.72264789768406,220.00632875777148,9.919076736047456,0.0,2024-12-29 00:33:56.641357425+00:00,382.47317036496014,220.00632875777148,215.03215567054764,0.0
2024-12-24 10:37:30+00:00,379.0007154781779,221.28051479833815,9.90302349420046,0.0,2024-12-28 19:13:08.437599075+00:00,306.36653186523824,221.28051479833815,215.03215567054764,0.0
2024-12-24 10:52:30+00:00,308.91329298831386,222.55904081173313,9.88981776782887,0.0,2024-12-29 19:12:28.650489671+00:00,305.92457763687554,222.55904081173313,215.03215567054764,0.0
2024-12-24 11:07:30+00:00,269.4899265766569,223.84109533518148,9.87947534162093,0.0,2024-12-30 14:14:20.592566012+00:00,304.88100232251605,223.84109533518148,215.03215567054764,0.0
2024-12-24 11:22:30+00:00,293.7909336072942,225.1258534215698,9.872008623111393,0.0,2024-12-30 02:19:31.371505243+00:00,304.9357775948808,225.1258534215698,215.03215567054764,0.0
2024-12-24 11:37:30+00:00,285.10641379884765,226.4124796428887,9.867426607311389,0.0,2024-12-30 06:41:20.975317155+00:00,305.0153784318751,226.4124796428887,215.03215567054764,0.0
2024-12-24 11:52:30+00:00,309.7321735967208,227.7001311652087,9.865734867691934,0.0,2024-12-29 19:53:01.295938892+00:00,304.80392855554317,227.7001311652087,215.03215567054764,0.0
2024-12-24 12:07:30+00:00,294.9392972508421,228.9879611946509,9.866935437831396,0.0,2024-12-30 02:33:11.763767436+00:00,304.6303537144422,228.9879611946509,215.03215567054764,0.0
2024-12-24 12:22:30+00:00,295.8977271940094,230.27512211529967,9.871026857388722,0.0,2024-12-30 02:21:54.628714202+00:00,304.252601348377,230.27512211529967,215.03215567054764,0.0
2024-12-24 12:37:30+00:00,317.2693011306269,231.56076877345893,9.878004174750542,0.0,2024-12-29 17:35:06.770532182+00:00,303.8605010852581,231.56076877345893,215.03215567054764,0.0
2024-12-24 12:52:30+00:00,313.82713879858244,232.84406181176328,9.887858981387732,0.0,2024-12-29 19:11:59.105543313+00:00,303.4127072498019,232.84406181176328,215.03215567054764,0.0
2024-12-24 13:07:30+00:00,341.54302870375363,234.12417080929345,9.900579428673591,0.0,2024-12-29 09:11:29.117176814+00:00,302.9587868849096,234.12417080929345,215.03215567054764,0.0
2024-12-24 13:22:30+00:00,323.0084138753059,235.40027744097628,9.916150305566486,0.0,2024-12-29 16:05:31.696087660+00:00,302.51843496782374,235.40027744097628,215.03215567054764,0.0
2024-12-24 13:37:30+00:00,311.69650567037013,236.67157845879203,9.93455311450138,0.0,2024-12-29 20:47:03.505645704+00:00,302.0723161203306,236.67157845879203,215.03215567054764,0.0
2024-12-24 13:52:30+00:00,320.3591746762403,237.93728857254484,9.955766161917015,0.0,2024-12-29 17:34:59.019035713+00:00,301.6467446230798,237.93728857254484,215.03215567054764,0.0
2024-12-24 14:07:30+00:00,344.3457349550839,239.1966431118049,9.979764667833448,0.0,2024-12-29 09:12:08.249850244+00:00,301.20768792059914,239.19664311180492,215.03215567054764,0.0
2024-12-24 14:22:30+00:00,312.2658606163021,240.4489005675622,10.006520888156624,0.0,2024-12-29 21:15:28.508661164+00:00,300.7943782192297,240.4489005675622,215.03215567054764,0.0
2024-12-24 14:37:30+00:00,254.65611001834745,241.69334483177704,10.036004244311483,0.0,2024-12-31 02:11:22.989339849+00:00,300.33759106406825,241.69334483177704,215.03215567054764,0.0
2024-12-24 14:52:30+00:00,238.115305444349,242.9292873262464,10.068181472591151,0.0,2024-12-31 13:13:11.962650925+00:00,299.8674631359601,242.9292873262464,215.03215567054764,0.0
2024-12-24 15:07:30+00:00,253.13200340385723,244.15606876627075,10.103016771948472,0.0,2024-12-31 03:34:30.770248852+00:00,299.3891279584517,244.15606876627075,215.03215567054764,0.0
2024-12-24 15:22:30+00:00,298.25357631981444,245.37306082789297,10.140471971122832,0.0,2024-12-30 04:07:56.018888177+00:00,298.87857137589947,245.37306082789297,215.03215567054764,0.0
2024-12-24 15:37:30+00:00,295.8002292978257,246.57966739945,10.180506689808054,0.0,2024-12-30 05:27:25.746183852+00:00,298.3967752164214,246.57966739945,215.03215567054764,0.0
2024-12-24 15:52:30+00:00,267.32709856232884,247.77532577186247,10.22307851678846,0.0,2024-12-30 19:55:51.239837453+00:00,297.9134996954575,247.77532577186247,215.03215567054764,0.0
2024-12-24 16:07:30+00:00,242.60239557839117,248.95950737714284,10.268143179174263,0.0,2024-12-31 11:14:02.567289459+00:00,297.4109517724578,248.95950737714284,215.03215567054764,0.0
2024-12-24 16:22:30+00:00,261.79554921633144,250.13171850611872,10.31565472463878,0.0,2024-12-30 23:29:27.154357276+00:00,296.9678290108726,250.13171850611872,215.03215567054764,0.0
2024-12-24 16:37:30+00:00,305.23071786310516,251.2915005536561,10.365565693587904,0.0,2024-12-30 02:12:18.260565015+00:00,296.50330145307834,251.2915005536561,215.03215567054764,0.0
2024-12-24 16:52:30+00:00,276.81286993473975,252.4384303014444,10.417827299428746,0.0,2024-12-30 15:43:17.001164893+00:00,296.0640072730336,252.43843030144438,215.03215567054764,0.0
2024-12-24 17:07:30+00:00,282.56976383564177,253.57211970602177,10.472389598997426,0.0,2024-12-30 13:01:25.729896261+00:00,295.6112887010464,253.57211970602177,215.03215567054764,0.0
2024-12-24 17:22:30+00:00,271.81131845924045,254.69221579070543,10.52920166522387,0.0,2024-12-30 18:46:14.506043291+00:00,295.16808100746533,254.69221579070546,215.03215567054764,0.0
2024-12-24 17:37:30+00:00,258.60909735403754,255.7984000460958,10.588211752259848,0.0,2024-12-31 02:23:57.039277419+00:00,294.6000817031579,255.7984000460958,215.03215567054764,0.0
2024-12-24 17:52:30+00:00,254.28594583205015,256.89038797605104,10.649367455979853,0.0,2024-12-31 05:12:00.131466044+00:00,294.0374036883835,256.89038797605104,215.03215567054764,0.0
2024-12-24 18:07:30+00:00,228.29431818562,257.9679281909054,10.712615870330987,0.0,2024-12-31 23:04:49.691468083+00:00,293.27144415194937,257.9679281909054,215.03215567054764,0.0
2024-12-24 18:22:30+00:00,262.0639577289009,259.0308016480418,10.777903733488994,0.0,2024-12-31 00:59:42.836228515+00:00,292.3259711985401,259.0308016480418,215.03215567054764,0.0
2024-12-24 18:37:30+00:00,273.56856897418027,260.0788205625225,10.84517757022024,0.0,2024-12-30 18:51:48.777413881+00:00,291.5073882342259,260.0788205625225,215.03215567054764,0.0
2024-12-24 18:52:30+00:00,269.210402754591,261.11182733065834,10.91438382586114,0.0,2024-12-30 21:23:56.057074095+00:00,290.10152443695443,261.11182733065834,215.03215567054764,0.0
2024-12-24 19:07:30+00:00,263.3494215391411,262.1296933722698,10.98546898954972,0.0,2024-12-31 00:51:27.751039342+00:00,288.6552579722116,262.1296933722698,215.03215567054764,0.0
2024-12-24 19:22:30+00:00,226.43953514757607,263.1323178393898,11.058379714572036,0.0,2025-01-01 01:27:07.474143769+00:00,287.2855204495212,263.1323178393898,215.03215567054764,0.0
2024-12-24 19:37:30+00:00,231.30784316903575,264.11962635420974,11.133062925454563,0.0,2024-12-31 21:58:33.246413559+00:00,285.352676919594,264.11962635420974,215.03215567054764,0.0
2024-12-24 19:52:30+00:00,260.50483854246727,265.09156965213515,11.209465920136642,0.0,2024-12-31 03:04:35.572042091+00:00,283.60362136886425,265.09156965213515,215.03215567054764,0.0
2024-12-24 20:07:30+00:00,258.73802616010505,266.04812223375404,11.287536462553415,0.0,2024-12-31 04:18:02.623161819+00:00,281.88122196849423,266.0481222337541,215.03215567054764,0.0
2024-12-24 20:22:30+00:00,267.7750855836251,266.9892809906434,11.367222867130495,0.0,2024-12-30 23:21:26.956272536+00:00,279.9357046241947,266.9892809906434,215.03215567054764,0.0
2024-12-24 20:37:30+00:00,268.1467162619961,267.91506383223657,11.448474076825493,0.0,2024-12-30 23:20:42.808993298+00:00,278.1398653714885,267.91506383223657,215.03215567054764,0.0
2024-12-24 20:52:30+00:00,347.60503342197467,268.8255083339458,11.531239729825426,0.0,2024-12-29 14:00:38.656974351+00:00,276.3287192816825,268.8255083339458,215.03215567054764,0.0
2024-12-24 21:07:30+00:00,377.30230656536406,269.7206703844813,11.615470222428671,0.0,2024-12-29 05:18:45.862521238+00:00,274.849224705225,269.7206703844813,215.03215567054764,0.0
2024-12-24 21:22:30+00:00,420.4390129382304,270.60062285720437,11.701116766696012,0.0,2024-12-28 18:50:01.659842023+00:00,273.2493898616678,270.6006228572044,215.03215567054764,0.0
2024-12-24 21:37:30+00:00,378.05144496490914,271.46545434586864,11.788131430551704,0.0,2024-12-29 05:31:04.884870734+00:00,271.78354634772904,271.46545434586864,215.03215567054764,0.0
2024-12-24 21:52:30+00:00,287.07299690517334,272.3152678764971,11.876467190120817,0.0,2024-12-30 14:38:02.661028788+00:00,270.8053668911884,272.3152678764971,215.03215567054764,0.0
2024-12-24 22:07:30+00:00,258.40538381089107,273.15017973660787,11.966077951889735,0.0,2024-12-31 05:59:21.017338007+00:00,269.70754712459217,273.15017973660787,215.03215567054764,0.0
2024-12-24 22:22:30+00:00,270.18428772873887,273.97031826822166,12.056918595895114,0.0,2024-12-30 23:33:12.799179382+00:00,268.65351613588507,273.97031826822166,215.03215567054764,0.0
2024-12-24 22:37:30+00:00,336.57460289566427,274.77582278395425,12.14894498621979,0.0,2024-12-29 19:06:49.774798103+00:00,267.970447173541,274.77582278395425,215.03215567054764,0.0
2024-12-24 22:52:30+00:00,261.73405379774965,275.56684246812125,12.242114003163447,0.0,2024-12-31 04:36:14.364391716+00:00,267.4983827411379,275.56684246812125,215.03215567054764,0.0
2024-12-24 23:07:30+00:00,226.62236413439877,276.34353538167994,12.3363835447313,0.0,2025-01-01 03:58:18.599367276+00:00,266.9646599289723,276.34353538167994,215.03215567054764,0.0
2024-12-24 23:22:30+00:00,241.2791159869624,277.1060674749952,12.431712549374629,0.0,2024-12-31 17:38:44.588433987+00:00,266.4218681446899,277.1060674749952,215.03215567054764,0.0
2024-12-24 23:37:30+00:00,242.69333351069844,277.8546116902696,12.52806099039973,0.0,2024-12-31 16:52:24.307903058+00:00,266.4952540277775,277.8546116902696,215.03215567054764,0.0
2024-12-24 23:52:30+00:00,238.33691691080463,278.5893470836619,12.625389889599033,0.0,2024-12-31 19:59:30.712036417+00:00,266.495612852891,278.5893470836619,215.03215567054764,0.0
2024-12-25 00:07:30+00:00,247.40191986644408,279.3104580264834,12.723661305872644,0.0,2024-12-31 14:09:06.230091844+00:00,266.43427548217744,279.3104580264834,215.03215567054764,0.0
2024-12-25 00:22:30+00:00,251.7444768518218,280.01813343506495,12.822838342257366,0.0,2024-12-31 11:35:58.772389056+00:00,266.49180967424195,280.01813343506495,215.03215567054764,0.0
2024-12-25 00:37:30+00:00,229.5456829343404,280.7125660654271,12.922885129407511,0.0,2025-01-01 02:46:36.564666567+00:00,266.96895932561256,280.71256606542715,215.03215567054764,0.0
2024-12-25 00:52:30+00:00,209.0182666904387,281.3939518463832,13.023766826784524,0.0,2025-01-01 19:38:38.201802884+00:00,267.37386839170665,281.3939518463832,215.03215567054764,0.0
2024-12-25 01:07:30+00:00,193.67381009164933,282.06248926628405,13.125449602224814,0.0,2025-01-02 10:35:23.568714641+00:00,267.7574626507161,282.06248926628405,215.03215567054764,0.0
2024-12-25 01:22:30+00:00,204.35221493186316,282.71837879840825,13.227900628722988,0.0,2025-01-02 00:12:55.683961435+00:00,268.0823337496453,282.71837879840825,215.03215567054764,0.0
2024-12-25 01:37:30+00:00,214.03376574446384,283.36182237417546,13.33108806154832,0.0,2025-01-01 15:44:23.530171280+00:00,268.89835555986633,283.36182237417546,215.03215567054764,0.0
2024-12-25 01:52:30+00:00,200.41153861086303,283.9930228962945,13.434981030249292,0.0,2025-01-02 04:16:05.765945392+00:00,269.5908794254284,283.9930228962945,215.03215567054764,0.0
2024-12-25 02:07:30+00:00,206.39457461527968,284.6121837888393,13.539549614948475,0.0,2025-01-01 22:47:06.796648717+00:00,270.2198021541786,284.6121837888393,215.03215567054764,0.0
2024-12-25 02:22:30+00:00,210.83588927281903,285.219508588525,13.6447648338523,0.0,2025-01-01 18:57:52.573876379+00:00,270.8723232146465,285.219508588525,215.03215567054764,0.0
2024-12-25 02:37:30+00:00,210.0153953086532,285.8152005684866,13.750598620950056,0.0,2025-01-01 19:50:18.162560678+00:00,271.6195677085087,285.8152005684866,215.03215567054764,0.0
2024-12-25 02:52:30+00:00,201.57720714810023,286.3994623959006,13.857023807993638,0.0,2025-01-02 03:44:22.324378773+00:00,272.57579192594335,286.3994623959006,215.03215567054764,0.0
2024-12-25 03:07:30+00:00,212.31494774039743,286.9724958217447,13.964014103609172,0.0,2025-01-01 18:08:17.187053252+00:00,273.3843637541607,286.9724958217447,215.03215567054764,0.0
2024-12-25 03:22:30+00:00,213.93407617346745,287.5345014012663,14.071544074135524,0.0,2025-01-01 16:54:21.118884403+00:00,274.13852817011855,287.5345014012663,215.03215567054764,0.0
2024-12-25 03:37:30+00:00,213.0766964548758,288.0856782376166,14.179589120496376,0.0,2025-01-01 17:47:17.952759360+00:00,274.9506855480148,288.0856782376166,215.03215567054764,0.0
2024-12-25 03:52:30+00:00,218.40664673680945,288.62622375778204,14.288125459363416,0.0,2025-01-01 13:29:48.514827871+00:00,275.7899811985647,288.62622375778204,215.03215567054764,0.0
2024-12-25 04:07:30+00:00,249.89665315207887,289.156333507826,14.397130100514175,0.0,2024-12-31 15:16:48.050011688+00:00,276.80463656009135,289.156333507826,215.03215567054764,0.0
2024-12-25 04:22:30+00:00,234.536121752021,289.67620097095516,14.506580825441908,0.0,2025-01-01 01:36:05.166967081+00:00,277.65555236474677,289.67620097095516,215.03215567054764,0.0
2024-12-25 04:37:30+00:00,237.7086811352254,290.1860174115716,14.616456167365524,0.0,2024-12-31 23:33:24.943969617+00:00,278.5856641800584,290.1860174115716,215.03215567054764,0.0
2024-12-25 04:52:30+00:00,220.41386807469817,290.68597173143576,14.726735388805531,0.0,2025-01-01 12:29:41.003009218+00:00,279.34655943444517,290.68597173143576,215.03215567054764,0.0
2024-12-25 05:07:30+00:00,246.48111435726213,291.1762503452696,14.837398459189226,0.0,2024-12-31 18:05:05.432158056+00:00,280.0981782307196,291.1762503452696,215.03215567054764,0.0
2024-12-25 05:22:30+00:00,285.2296199881158,291.6570370894391,14.94842604103486,0.0,2024-12-30 20:56:11.723371688+00:00,281.11910662715843,291.6570370894391,215.03215567054764,0.0
2024-12-25 05:37:30+00:00,294.4128671001604,292.1285131056243,15.0597994572354,0.0,2024-12-30 16:53:06.304502860+00:00,281.96472751141897,292.1285131056243,215.03215567054764,0.0
2024-12-25 05:52:30+00:00,307.508347245409,292.59085679284357,15.17150068343322,0.0,2024-12-30 11:28:30.271160286+00:00,282.90896055538917,292.59085679284357,215.03215567054764,0.0
2024-12-25 06:07:30+00:00,294.48114006435844,293.0442437223021,15.283512319026142,0.0,2024-12-30 17:12:28.238200527+00:00,283.674434997081,293.0442437223021,215.03215567054764,0.0
2024-12-25 06:22:30+00:00,270.4113154470049,293.48884659696574,15.395817571447395,0.0,2024-12-31 05:02:43.863332443+00:00,284.3997995266335,293.48884659696574,215.03215567054764,0.0
2024-12-25 06:37:30+00:00,300.93598620651903,293.9248352149806,15.50840023902956,0.0,2024-12-30 14:45:06.489805273+00:00,285.24015000526913,293.9248352149806,215.03215567054764,0.0
2024-12-25 06:52:30+00:00,310.7729349713001,294.35237641869566,15.62124468448372,0.0,2024-12-30 10:52:33.644467355+00:00,286.0527302018803,294.35237641869566,215.03215567054764,0.0
2024-12-25 07:07:30+00:00,347.194771696904,294.77163410386345,15.734335827032572,0.0,2024-12-29 22:03:17.872053137+00:00,286.97870220005467,294.77163410386345,215.03215567054764,0.0
2024-12-25 07:22:30+00:00,347.1556678786119,295.182769176882,15.847659115260631,0.0,2024-12-29 22:15:15.754948777+00:00,287.7183107148653,295.182769176882,215.03215567054764,0.0
2024-12-25 07:37:30+00:00,368.2582950751252,295.5859395614118,15.96120051298638,0.0,2024-12-29 16:05:27.512320157+00:00,288.4217419678623,295.5859395614118,215.03215567054764,0.0
2024-12-25 07:52:30+00:00,372.694801413208,295.9813002175633,16.074946487809342,0.0,2024-12-29 15:02:18.411921985+00:00,289.24608593368146,295.9813002175633,215.03215567054764,0.0
2024-12-25 08:07:30+00:00,369.71030148286354,296.36900310252446,16.188883981403045,0.0,2024-12-29 16:03:42.057308903+00:00,289.8809604470812,296.36900310252446,215.03215567054764,0.0
2024-12-25 08:22:30+00:00,364.0970244525189,296.74919722628556,16.303000405037555,0.0,2024-12-29 17:51:12.612471514+00:00,290.65202722134944,296.74919722628556,215.03215567054764,0.0
2024-12-25 08:37:30+00:00,355.76161071665626,297.12202866421285,16.417283622656704,0.0,2024-12-29 20:30:45.943579666+00:00,291.3487909724018,297.12202866421285,215.03215567054764,0.0
2024-12-25 08:52:30+00:00,324.45448296179904,297.48764054045535,16.53172192594324,0.0,2024-12-30 07:06:17.504035382+00:00,292.1750476508687,297.48764054045535,215.03215567054764,0.0
2024-12-25 09:07:30+00:00,291.0362415048703,297.8461730994113,16.646304030553733,0.0,2024-12-30 20:51:16.289730429+00:00,292.8074037242776,297.8461730994113,215.03215567054764,0.0
2024-12-25 09:22:30+00:00,298.89415692821365,298.19776372319734,16.761019059188687,0.0,2024-12-30 17:34:01.891170195+00:00,293.40800795684413,298.19776372319734,215.03215567054764,0.0
2024-12-25 09:37:30+00:00,311.08824785495204,298.542546930093,16.87585651993166,0.0,2024-12-30 12:43:15.436285851+00:00,294.1440591785547,298.542546930093,215.03215567054764,0.0
2024-12-25 09:52:30+00:00,339.1528033103162,298.88065445361195,16.990806302389053,0.0,2024-12-30 02:43:09.799319498+00:00,294.68434910560825,298.88065445361195,215.03215567054764,0.0
2024-12-25 10:07:30+00:00,395.3876616065536,299.21221527266704,17.105858663189117,0.0,2024-12-29 10:51:49.033345964+00:00,295.36396473263255,299.21221527266704,215.03215567054764,0.0
2024-12-25 10:22:30+00:00,449.4223440129299,299.5373556067964,17.22100420448645,0.0,2024-12-28 23:25:59.114674057+00:00,295.8484192342625,299.5373556067964,215.03215567054764,0.0
2024-12-25 10:37:30+00:00,441.1335966448145,299.85619900667433,17.336233871352007,0.0,2024-12-29 01:13:50.952169101+00:00,296.4037080745914,299.85619900667433,215.03215567054764,0.0
2024-12-25 10:52:30+00:00,427.36689663495383,300.16886640097795,17.451538940622076,0.0,2024-12-29 04:13:06.598766379+00:00,297.1026220263846,300.16886640097795,215.03215567054764,0.0
2024-12-25 11:07:30+00:00,394.3355204410451,300.4754760730354,17.566910997726836,0.0,2024-12-29 11:53:44.832085206+00:00,297.6022521818498,300.4754760730354,215.03215567054764,0.0
2024-12-25 11:22:30+00:00,388.7621100784773,300.77614376923356,17.682341936497316,0.0,2024-12-29 13:28:32.671606715+00:00,298.248659103827,300.77614376923356,215.03215567054764,0.0
2024-12-25 11:37:30+00:00,390.8443897724277,301.07098273859503,17.797823947436815,0.0,2024-12-29 13:08:45.589596318+00:00,298.69500649631783,301.07098273859503,215.03215567054764,0.0
2024-12-25 11:52:30+00:00,406.1879932045332,301.36010375204387,17.913349503368,0.0,2024-12-29 09:39:25.970301351+00:00,299.11519205163967,301.36010375204387,215.03215567054764,0.0
2024-12-25 12:07:30+00:00,397.35395619840705,301.6436151448077,18.028911348595393,0.0,2024-12-29 11:56:09.573435297+00:00,299.68649806666537,301.6436151448077,215.03215567054764,0.0
2024-12-25 12:22:30+00:00,377.19887756189394,301.92162289406,18.144502494047025,0.0,2024-12-29 17:14:46.659367221+00:00,300.0568036992376,301.92162289406,215.03215567054764,0.0
