time,longitude,radius,latitude,Vr,time_shifted,Times_Earth,Vr_pred_Earth
2025-03-23 12:52:30+00:00,109.82725411186928,13.510927684478574,-2.7348552942099453,209.08879139651356,2025-03-27 12:52:30+00:00,,
2025-03-23 13:07:30+00:00,110.43777667703456,13.615974781069518,-2.6985517830878845,199.05111945469065,2025-03-27 13:07:30+00:00,,
2025-03-23 13:22:30+00:00,111.03661057018324,13.721647933395472,-2.662344700532764,196.28062274333192,2025-03-27 13:22:30+00:00,,
2025-03-23 13:37:30+00:00,111.6239586897407,13.827919730434504,-2.626251564565653,195.25148918755644,2025-03-27 13:37:30+00:00,,
2025-03-23 13:52:30+00:00,112.20002309824504,13.934763644178464,-2.5902886428581633,186.32604728811583,2025-03-27 13:52:30+00:00,,
2025-03-23 14:07:30+00:00,112.76500473326556,14.042154009488272,-2.554471013440045,183.8082926797581,2025-03-27 14:07:30+00:00,,
2025-03-23 14:22:30+00:00,113.31910314681356,14.150066002272975,-2.5188126239178192,164.91827464378616,2025-03-27 14:22:30+00:00,,
2025-03-23 14:37:30+00:00,113.8625162717116,14.258475619396886,-2.4833263490156057,176.67188504836204,2025-03-27 14:37:30+00:00,,
2025-03-23 14:52:30+00:00,114.39544021155896,14.36735965699626,-2.448024046440448,211.0338936988003,2025-03-27 14:52:30+00:00,,
2025-03-23 15:07:30+00:00,114.91806905371372,14.47669568899907,-2.4129166109243716,200.3806603742944,2025-03-27 15:07:30+00:00,,
2025-03-23 15:22:30+00:00,115.4305947059961,14.586462046375583,-2.3780140262636325,186.04262918818188,2025-03-27 15:22:30+00:00,,
2025-03-23 15:37:30+00:00,115.93320674884724,14.69663779555037,-2.3433254156520293,183.9836822720098,2025-03-27 15:37:30+00:00,,
2025-03-23 15:52:30+00:00,116.42609230903044,14.807202716695992,-2.30885908992486,190.16966261598787,2025-03-27 15:52:30+00:00,,
2025-03-23 16:07:30+00:00,116.90943595347711,14.918137285405036,-2.274622593656882,186.28713225024848,2025-03-27 16:07:30+00:00,,
2025-03-23 16:22:30+00:00,117.3834195842601,15.029422646748646,-2.2406227501164073,242.89319408316183,2025-03-27 16:22:30+00:00,,
2025-03-23 16:37:30+00:00,117.84822237819488,15.141040603647784,-2.206865702631837,244.89453888777012,2025-03-27 16:37:30+00:00,,
2025-03-23 16:52:30+00:00,118.3040206927759,15.2529735852632,-2.1733569566321487,240.4821990138603,2025-03-27 16:52:30+00:00,,
2025-03-23 17:07:30+00:00,118.75098804003564,15.365204638698014,-2.1401014167398293,240.50590153498376,2025-03-27 17:07:30+00:00,,
2025-03-23 17:22:30+00:00,119.1892950223112,15.477717401886702,-2.1071034247592415,237.24365511910253,2025-03-27 17:22:30+00:00,,
