time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2018-11-06 10:07:30+00:00,328.96409942470297,35.73647169483951,-4.077660911353524,320.10990539788537,10.784594907407408,2018-11-10 10:07:30+00:00,744.2443679340055,168.0813614536486,3.4023962169002218,537.5026753991696,326.9175840860604,30.0,-4.077660911353524
2018-11-06 10:22:30+00:00,329.014197339958,35.741221549204326,-4.0780887142998825,321.9880356149137,10.795011574074074,2018-11-10 10:22:30+00:00,744.2459051443426,167.9440310600592,3.401227747841447,556.5692821368948,326.9779345095423,30.0,-4.0780887142998825
2018-11-06 10:37:30+00:00,329.06424197728614,35.746145408612605,-4.07846795744923,326.30982192543127,10.80542824074074,2018-11-10 10:37:30+00:00,744.2459051443426,167.80670068856347,3.400059161703134,561.7144645838302,327.0532250433716,30.0,-4.07846795744923
2018-11-06 10:52:30+00:00,329.1142314100128,35.75124316675564,-4.078798672624244,316.1217843043875,10.815844907407408,2018-11-10 10:52:30+00:00,744.2473241780052,167.66937033910386,3.3988904585232658,560.0356655031112,327.03656141566756,30.0,-4.078798672624244
2018-11-06 11:07:30+00:00,329.1641637149866,35.756514713641245,-4.079080894094537,341.39815896349313,10.826261574074074,2018-11-10 11:07:30+00:00,744.2486283989871,167.5320400117244,3.3977216383398634,555.5381985849431,327.23855649192444,30.0,-4.079080894094537
2018-11-06 11:22:30+00:00,329.2140369729438,35.761959935603684,-4.079314658569755,360.8988771608595,10.83667824074074,2018-11-10 11:22:30+00:00,744.2486283989871,167.39470970638226,3.396552701190932,561.1461020893408,327.3907544654256,30.0,-4.079314658569755
2018-11-06 11:37:30+00:00,329.26384926840706,35.76757871531584,-4.079500005192717,362.1661101836394,10.847094907407408,2018-11-10 11:37:30+00:00,744.2498214114075,167.2573794230488,3.3953836471144614,574.2924715796169,327.4451747417218,30.0,-4.079500005192717
2018-11-06 11:52:30+00:00,329.31359868999675,35.77337093179651,-4.079636975531355,306.12479131886477,10.857511574074074,2018-11-10 11:52:30+00:00,744.250906934366,167.12004916173944,3.39421447614844,581.8720303069217,327.159824237064,30.0,-4.079636975531355
2018-11-06 12:07:30+00:00,329.3632833303279,35.77933646042289,-4.079725613571134,307.0435084867741,10.86792824074074,2018-11-10 12:07:30+00:00,744.250906934366,166.98271892242573,3.3930451883309023,585.2763037602354,327.21373447150995,30.0,-4.079725613571134
2018-11-06 12:22:30+00:00,329.41290128638263,35.78547517294265,-4.079765965706413,321.5148393410597,10.878344907407408,2018-11-10 12:22:30+00:00,744.2518886887816,166.84538870509388,3.3918757836998323,585.8445533320324,327.3579228266108,30.0,-4.079765965706413
2018-11-06 12:37:30+00:00,329.4624506594237,35.79178693748117,-4.079758080732887,323.2575125208681,10.888761574074074,2018-11-10 12:37:30+00:00,744.2527702979339,166.70805850971553,3.390706262293231,584.4121154304794,327.41632070891825,30.0,-4.079758080732887
