time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg,Encounter
2024-12-25 00:52:30+00:00,281.3939518463832,13.023766826784524,-2.9073292910417416,209.0182666904387,14.824583333333331,2024-12-29 00:52:30+00:00,345.9028467743959,115.70594191318006,-2.676101803899338,335.7739088957787,290.6692173871567,30.0,-2.9073292910417416,22
2024-12-25 01:07:30+00:00,282.06248926628405,13.125449602224814,-2.870851062782559,193.67381009164933,14.835,2024-12-29 01:07:30+00:00,345.3620480372062,115.56874483672048,-2.6773484788082365,335.1585976627713,292.0126609911837,30.0,-2.870851062782559,22
2024-12-25 01:22:30+00:00,282.71837879840825,13.227900628722988,-2.8343675000503294,204.35221493186316,14.845416666666669,2024-12-29 01:22:30+00:00,345.3620480372062,115.43154779108464,-2.6785950648981873,337.5626043405676,292.0913512291637,30.0,-2.8343675000503294,22
2024-12-25 01:37:30+00:00,283.36182237417546,13.33108806154832,-2.797902889825028,214.03376574446384,14.855833333333331,2024-12-29 01:37:30+00:00,344.78468767133853,115.29435077626788,-2.679841562123873,335.64273789649417,292.2557629147135,30.0,-2.797902889825028,22
2024-12-25 01:52:30+00:00,283.9930228962945,13.434981030249292,-2.7614799678332727,200.41153861086303,14.86625,2024-12-29 01:52:30+00:00,344.1745157950091,115.15715379226964,-2.6810879704405344,335.14190317195323,293.43229438738115,30.0,-2.7614799678332727,22
2024-12-25 02:07:30+00:00,284.6121837888393,13.539549614948475,-2.725119983441346,206.39457461527968,14.876666666666669,2024-12-29 02:07:30+00:00,344.1745157950091,115.01995683906657,-2.682334289802357,327.62938230383975,293.7199673010069,30.0,-2.725119983441346,22
2024-12-25 02:22:30+00:00,285.219508588525,13.6447648338523,-2.688842764018308,210.83588927281903,14.887083333333331,2024-12-29 02:22:30+00:00,343.53496414167546,114.88275991661013,-2.683580520164036,328.2971619365609,294.07844358649106,30.0,-2.688842764018308,22
2024-12-25 02:37:30+00:00,285.8152005684866,13.750598620950056,-2.652666778777055,210.0153953086532,14.8975,2024-12-29 02:37:30+00:00,343.53496414167546,114.7455630249144,-2.684826661480774,327.7128547579299,294.651196278239,30.0,-2.652666778777055,22
2024-12-25 02:52:30+00:00,286.3994623959006,13.857023807993638,-2.616609201633457,201.57720714810023,14.907916666666669,2024-12-29 02:52:30+00:00,342.8691653997032,114.60836616395576,-2.686072713706747,325.6051752921536,295.54504642928174,30.0,-2.616609201633457,22
2024-12-25 03:07:30+00:00,286.9724958217447,13.964014103609172,-2.580685972866944,212.31494774039743,14.918333333333331,2024-12-29 03:07:30+00:00,342.17997345537856,114.47116933368584,-2.6873186767966697,328.1302170283806,295.5979973517463,30.0,-2.580685972866944,22
